case,subcase_id,subcase,method,GP_method,RMISE,coverage,CI_width,rmw2,rmw2_emp,n_expected,n_read,fit_fail,pred_fail,CI_fail,OOM,Timeout,unknown_missing,mean_time_total,mean_time_fit,max_time_fit,oracle_RMISE,rel_RMISE,rel_rmw2_emp_bound
2re,5,"d=500, n_i=10",PACE-FVE99-default,FPC,1.0176123282565894,0.96219,1.7271721264154654,0.4154861296017122,0.19135642645411963,2,2,0,0,0,0,0,0,6.668716666666667,3.8003333333333336,3.9854333333333334,0.16221838754105475,6.273100994787344,2.1712682312309526
2re,5,"d=500, n_i=10",PACE-Oracle-GCV,FPC,0.9576028748579959,0.98276,1.6354347504703117,0.5247147692756858,0.19135642645411963,2,2,0,0,0,0,0,0,10.591325000000001,8.230458333333333,8.358366666666667,0.16221838754105475,5.903170962142887,2.7420807286108757
2re,5,"d=500, n_i=10",PACE-Oracle-default,FPC,1.0176123282565894,0.96219,1.7271721264154654,0.4154861296017122,0.19135642645411963,2,2,0,0,0,0,0,0,4.2867,2.044783333333333,2.0449333333333333,0.16221838754105475,6.273100994787344,2.1712682312309526
2re,5,"d=500, n_i=10",bayesFPCA-Oracle,FPC,0.36131044140253316,0.8065100000000001,0.28309250138000946,0.18096160734859537,0.19135642645411963,2,2,0,0,0,0,0,0,51.49814166666666,51.32090833333333,82.14186666666666,0.16221838754105475,2.2273087957497517,0.9456782335553462
2re,5,"d=500, n_i=10",bayesFPCA-PVE95-L15,FPC,1.662549202260373,0.86806,2.7061852660011154,0.5507413868226092,0.19135642645411963,2,2,0,0,0,0,0,0,55.324600000000004,55.181875000000005,80.21856666666667,0.16221838754105475,10.248833239324425,2.878091930477481
2re,5,"d=500, n_i=10",bayesFPCA-PVE99-L15,FPC,1.662549202260373,0.86806,2.7061852660011154,0.5507413868226092,0.19135642645411963,2,2,0,0,0,0,0,0,54.9577,54.81544166666667,80.10373333333334,0.16221838754105475,10.248833239324425,2.878091930477481
3re,1,"d=50, n_i=2",AdaStruMM,FPC,4.132685718949728,0.8308,3.3674356328770423,1.0919377403759272,0.44323535962963334,2,2,0,0,0,0,0,0,0.4365833333333333,0.013524999999999995,0.016733333333333326,2.715091236580383,1.5221167021093494,2.4635618902073797
3re,1,"d=50, n_i=2",Di-95,Empirical,10.114380007431542,0,0,2.3616789724387894,0.29217663381763737,2,2,0.5,0,0,0,0,0,0.033958333333333326,0.002883333333333334,0.0034166666666666677,2.715091236580383,3.725244982990131,8.083052164646528
3re,1,"d=50, n_i=2",Di-99,Empirical,10.114380007431542,0,0,2.3616789724387894,0.29217663381763737,2,2,0.5,0,0,0,0,0,0.028925000000000006,0.0028250000000000107,0.0034500000000000125,2.715091236580383,3.725244982990131,8.083052164646528
3re,1,"d=50, n_i=2",Di-Oracle,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,0,0,0.02293333333333334,0.0026666666666666766,0.0031333333333333434,2.715091236580383,NA,NA
3re,1,"d=50, n_i=2",FACE-95,FPC,5.48376899121503,0.7245999999999999,3.648755106072653,1.3134314172175805,0.44323535962963334,2,2,0,0,0,0,0,0,0.06108333333333334,0.014916666666666667,0.014933333333333331,2.715091236580383,2.0197365441471336,2.9632821224260657
3re,1,"d=50, n_i=2",FACE-99,FPC,5.48376899121503,0.7245999999999999,3.648755106072653,1.3220255730164636,0.44323535962963334,2,2,0,0,0,0,0,0,0.05970833333333332,0.015066666666666673,0.015300000000000003,2.715091236580383,2.0197365441471336,2.9826717212298806
3re,1,"d=50, n_i=2",Goldsmith-95,Empirical,57.733328229546196,0.971,61.94728987363625,17.936374711198376,0.44323535962963334,2,2,0,0,0,0,0,0,0.32647499999999996,0.29532500000000006,0.3109,2.715091236580383,21.263863052447718,40.466930991665414
3re,1,"d=50, n_i=2",Goldsmith-99,Empirical,6.202832673562064,0.9277,6.938630082900071,1.5058019465711299,0.44323535962963334,2,2,0,0,0,0,0,0,0.31585833333333335,0.28431666666666666,0.2985333333333333,2.715091236580383,2.2845761460946115,3.397296523971768
3re,1,"d=50, n_i=2",HGAM-GS,Empirical,6.70096159003468,0.7652,4.565634226498574,1.499136623924627,0.44323535962963334,2,2,0,0,0,0,0,0,0.04895000000000001,0.019341666666666663,0.022949999999999995,2.715091236580383,2.4680428781739363,3.3822586383390147
3re,1,"d=50, n_i=2",Local-GAM,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,0,0,0.021275,2.499999999999947e-4,2.499999999999947e-4,2.715091236580383,NA,NA
3re,1,"d=50, n_i=2",Oracle-GP,Individual,2.715091236580383,0.9525,2.7769964176973847,NA,0.44323535962963334,2,2,0,0,0,0,0,0,0.028858333333333333,1.666666666666483e-5,1.6666666666672234e-5,2.715091236580383,1,NA
3re,1,"d=50, n_i=2",PACE-AIC-GCV,FPC,5.593929237753446,0.4697,2.6904355936750712,1.376826367571572,0.44323535962963334,2,2,0,0,0,0,0,0,0.05619166666666667,0.0069916666666666625,0.007216666666666664,2.715091236580383,2.06030985713722,3.1063098592180136
3re,1,"d=50, n_i=2",PACE-AIC-default,FPC,9.322196504175187,0.8662,7.9345296937713226,2.085194532764,0.44323535962963334,2,2,0,0,0,0,0,0,0.07135833333333333,0.008108333333333332,0.008183333333333327,2.715091236580383,3.4334744919718996,4.7044859744637355
3re,1,"d=50, n_i=2",PACE-BIC-GCV,FPC,5.593929237753446,0.4697,2.6904355936750712,1.376826367571572,0.44323535962963334,2,2,0,0,0,0,0,0,0.056175,0.00705833333333333,0.007333333333333325,2.715091236580383,2.06030985713722,3.1063098592180136
3re,1,"d=50, n_i=2",PACE-BIC-default,FPC,9.322196504175187,0.8662,7.9345296937713226,2.085194532764,0.44323535962963334,2,2,0,0,0,0,0,0,0.06626666666666667,0.008500000000000004,0.008833333333333337,2.715091236580383,3.4334744919718996,4.7044859744637355
3re,1,"d=50, n_i=2",PACE-FVE95-GCV,FPC,5.593929237753446,0.4697,2.6904355936750712,1.376826367571572,0.44323535962963334,2,2,0,0,0,0,0,0,0.05613333333333334,0.009025000000000002,0.009083333333333332,2.715091236580383,2.06030985713722,3.1063098592180136
3re,1,"d=50, n_i=2",PACE-FVE95-default,FPC,9.238023702047363,0.7594000000000001,6.406579440270015,2.053682520673899,0.44323535962963334,2,2,0,0,0,0,0,0,0.06534999999999999,0.007900000000000003,0.007900000000000003,2.715091236580383,3.4024726600651976,4.633390536328041
3re,1,"d=50, n_i=2",PACE-FVE99-GCV,FPC,5.593929237753446,0.4697,2.6904355936750712,1.376826367571572,0.44323535962963334,2,2,0,0,0,0,0,0,0.055874999999999994,0.010399999999999994,0.010483333333333325,2.715091236580383,2.06030985713722,3.1063098592180136
3re,1,"d=50, n_i=2",PACE-FVE99-default,FPC,9.322343273157696,0.877,8.44787617761672,2.0959288444355746,0.44323535962963334,2,2,0,0,0,0,0,0,0.06954166666666667,0.00793333333333334,0.007950000000000006,2.715091236580383,3.433528548712436,4.728704059592467
3re,1,"d=50, n_i=2",PACE-Oracle-GCV,FPC,5.593929237753446,0.4697,2.6904355936750712,1.376826367571572,0.44323535962963334,2,2,0,0,0,0,0,0,0.064075,0.010441666666666669,0.01051666666666667,2.715091236580383,2.06030985713722,3.1063098592180136
3re,1,"d=50, n_i=2",PACE-Oracle-default,FPC,9.322343273157696,0.877,8.44787617761672,2.0959288444355746,0.44323535962963334,2,2,0,0,0,0,0,0,0.06943333333333333,0.00805833333333333,0.008099999999999996,2.715091236580383,3.433528548712436,4.728704059592467
3re,1,"d=50, n_i=2",bayesFPCA-Oracle,FPC,4.000442722368269,0.6889000000000001,2.681489006765194,1.0181476364305602,0.44323535962963334,2,2,0,0,0,0,0,0,1.7657500000000002,1.7061666666666666,2.8648833333333332,2.715091236580383,1.473410052844768,2.297081255613998
3re,1,"d=50, n_i=2",bayesFPCA-PVE95-L15,FPC,7.619420062265913,0.5395,3.9577851896651524,2.3362280176967283,0.44323535962963334,2,2,0,0,0,0,0,0,16.615525,16.562325,30.795883333333336,2.715091236580383,2.806321923775372,5.27085208104533
3re,1,"d=50, n_i=2",bayesFPCA-PVE99-L15,FPC,7.619420062265913,0.5395,3.9577851896651524,2.3362280176967283,0.44323535962963334,2,2,0,0,0,0,0,0,16.573708333333332,16.520400000000002,30.686733333333336,2.715091236580383,2.806321923775372,5.27085208104533
3re,2,"d=50, n_i=10",AdaStruMM,FPC,0.2690098991686964,0.9441999999999999,0.30383810799088945,0.49352224175712917,0.5649691634244033,2,2,0,0,0,0,0,0,0.48161666666666664,0.03644999999999999,0.040083333333333325,0.22693153613323305,1.1854231622120552,0.8735383693612259
3re,2,"d=50, n_i=10",Di-95,Empirical,2.835069332498756,0.1398,0.2888181902010376,1.0057095948453634,0.5649691634244033,2,2,0,0,0,0,0,0,0.09258333333333332,0.05676666666666666,0.05678333333333333,0.22693153613323305,12.493060157290204,1.7801141371142004
3re,2,"d=50, n_i=10",Di-99,Empirical,2.662720852930019,0.1967,0.3692990986261485,0.9255453505718361,0.5649691634244033,2,2,0,0,0,0,0,0,0.08489166666666667,0.051683333333333324,0.05679999999999999,0.22693153613323305,11.73358669447651,1.6382227747827875
3re,2,"d=50, n_i=10",Di-Oracle,Empirical,2.6797282755742873,0.2298,0.42393144662847715,0.9243303913774276,0.5649691634244033,2,2,0,0,0,0,0,0,0.07723333333333335,0.04665,0.04674999999999999,0.22693153613323305,11.808531864874878,1.6360722871578623
3re,2,"d=50, n_i=10",FACE-95,FPC,2.3387934996481503,0.8712,2.0162304451563577,0.9655389767334597,0.5649691634244033,2,2,0,0,0,0,0,0,0.05906666666666667,0.015658333333333337,0.016016666666666672,0.22693153613323305,10.306163433693186,1.7090118173549755
3re,2,"d=50, n_i=10",FACE-99,FPC,2.3387934996481503,0.8712,2.0162304451563577,0.9199883122778689,0.5649691634244033,2,2,0,0,0,0,0,0,0.05944166666666667,0.015291666666666667,0.015300000000000003,0.22693153613323305,10.306163433693186,1.6283867719463057
3re,2,"d=50, n_i=10",Goldsmith-95,Empirical,3.1720622241882555,0.7686,1.9580191751782632,1.146330925071708,0.5649691634244033,2,2,0,0,0,0,0,0,2.5633000000000004,2.53125,2.538183333333334,0.22693153613323305,13.9780582207222,2.0290150317648172
3re,2,"d=50, n_i=10",Goldsmith-99,Empirical,2.8527346391787316,0.9192,2.398573095063762,1.0611858412497173,0.5649691634244033,2,2,0,0,0,0,0,0,2.6146083333333334,2.5832249999999997,2.6339166666666665,0.22693153613323305,12.57090436960631,1.8783075430482519
3re,2,"d=50, n_i=10",HGAM-GS,Empirical,1.236349202934356,0.9508000000000001,1.0889986182740983,0.6289582902361651,0.5649691634244033,2,2,0,0,0,0,0,0,0.06414166666666668,0.022283333333333336,0.023633333333333336,0.22693153613323305,5.448115427238314,1.113261273277128
3re,2,"d=50, n_i=10",Local-GAM,Empirical,2.0987131845481333,0.6465,0.5592342388166361,0.7940295280197055,0.5649691634244033,2,2,0,0,0,0,0,0,0.05473333333333334,0.013966666666666676,0.01438333333333334,0.22693153613323305,9.248221821915331,1.4054387025424833
3re,2,"d=50, n_i=10",Oracle-GP,Individual,0.22693153613323305,0.9514,0.2457218619523702,NA,0.5649691634244033,2,2,0,0,0,0,0,0,0.03282500000000001,1.666666666666483e-5,1.6666666666672234e-5,0.22693153613323305,1,NA
3re,2,"d=50, n_i=10",PACE-AIC-GCV,FPC,2.7357284796650334,0.71,1.8555723209320245,0.9863800886172502,0.5649691634244033,2,2,0,0,0,0,0,0,0.20234166666666667,0.15480833333333335,0.1629666666666667,0.22693153613323305,12.055303226162751,1.7459007543678702
3re,2,"d=50, n_i=10",PACE-AIC-default,FPC,2.743293401517216,0.7021999999999999,1.7863541006022237,0.9996965128093217,0.5649691634244033,2,2,0,0,0,0,0,0,0.08744166666666667,0.02745833333333334,0.029466666666666662,0.22693153613323305,12.088638927234026,1.7694709331566694
3re,2,"d=50, n_i=10",PACE-BIC-GCV,FPC,2.7357284796650334,0.71,1.8555723209320245,0.9863800886172502,0.5649691634244033,2,2,0,0,0,0,0,0,0.2160166666666667,0.16130833333333333,0.16418333333333332,0.22693153613323305,12.055303226162751,1.7459007543678702
3re,2,"d=50, n_i=10",PACE-BIC-default,FPC,2.743293401517216,0.7021999999999999,1.7863541006022237,0.9996965128093217,0.5649691634244033,2,2,0,0,0,0,0,0,0.08814166666666667,0.029258333333333345,0.03711666666666667,0.22693153613323305,12.088638927234026,1.7694709331566694
3re,2,"d=50, n_i=10",PACE-FVE95-GCV,FPC,2.8216735863105717,0.6232,1.5653810643359636,1.018746300994786,0.5649691634244033,2,2,0,0,0,0,0,0,0.20628333333333332,0.15909166666666666,0.16296666666666668,0.22693153613323305,12.434030255953267,1.8031892126995726
3re,2,"d=50, n_i=10",PACE-FVE95-default,FPC,2.8297055058076532,0.6155999999999999,1.5120398116246587,1.0302017366977618,0.5649691634244033,2,2,0,0,0,0,0,0,0.07765,0.029374999999999995,0.02938333333333333,0.22693153613323305,12.469423836034467,1.8234654267738806
3re,2,"d=50, n_i=10",PACE-FVE99-GCV,FPC,2.7357284796650334,0.71,1.8555723209320245,0.9863800886172502,0.5649691634244033,2,2,0,0,0,0,0,0,0.20160833333333333,0.1514916666666667,0.1534,0.22693153613323305,12.055303226162751,1.7459007543678702
3re,2,"d=50, n_i=10",PACE-FVE99-default,FPC,2.743293401517216,0.7021999999999999,1.7863541006022237,0.9996965128093217,0.5649691634244033,2,2,0,0,0,0,0,0,0.07540833333333333,0.02388333333333334,0.026266666666666674,0.22693153613323305,12.088638927234026,1.7694709331566694
3re,2,"d=50, n_i=10",PACE-Oracle-GCV,FPC,2.7357284796650334,0.71,1.8555723209320245,0.9863800886172502,0.5649691634244033,2,2,0,0,0,0,0,0,0.20745,0.15839999999999999,0.16093333333333332,0.22693153613323305,12.055303226162751,1.7459007543678702
3re,2,"d=50, n_i=10",PACE-Oracle-default,FPC,2.743293401517216,0.7021999999999999,1.7863541006022237,0.9996965128093217,0.5649691634244033,2,2,0,0,0,0,0,0,0.07217499999999999,0.02175833333333333,0.025483333333333334,0.22693153613323305,12.088638927234026,1.7694709331566694
3re,2,"d=50, n_i=10",bayesFPCA-Oracle,FPC,0.9880224820160106,0.8481000000000001,0.9337686570454791,0.4356691670169677,0.5649691634244033,2,2,0,0,0,0,0,0,1.5529333333333335,1.4917666666666667,1.5118666666666667,0.22693153613323305,4.353835076654732,0.7711379580016019
3re,2,"d=50, n_i=10",bayesFPCA-PVE95-L15,FPC,3.523899354578257,0.8364,3.353094777471897,1.0596437590408385,0.44052160596467915,2,1,0,0,0,0,0.5,0,9.105833333333333,9.050216666666667,9.050216666666667,0.22693153613323305,15.528469134890761,2.405429710355229
3re,2,"d=50, n_i=10",bayesFPCA-PVE99-L15,FPC,3.523899354578257,0.8364,3.353094777471897,1.0596437590408385,0.44052160596467915,2,1,0,0,0,0,0.5,0,9.138250000000001,9.0825,9.0825,0.22693153613323305,15.528469134890761,2.405429710355229
3re,3,"d=200, n_i=5",AdaStruMM,FPC,0.5063558356472078,0.959975,0.5625785853277387,0.48002629313368983,0.3491254597740694,2,2,0,0,0,0,0,0,1.6887,0.11945833333333333,0.13221666666666668,0.45262649068069866,1.1187057012189152,1.3749392365836932
3re,3,"d=200, n_i=5",Di-95,Empirical,3.77509534779674,0,0,0.8941014685853657,0.3491254597740694,2,2,0,0,0,0,0,0,0.21435,0.163075,0.16831666666666667,0.45262649068069866,8.340420690179727,2.56097469707299
3re,3,"d=200, n_i=5",Di-99,Empirical,6.974624703934064,0,0,1.8189881096251537,0.3312439145776431,2,2,0.5,0,0,0,0,0,0.19770000000000004,0.15770833333333334,0.15816666666666668,0.45262649068069866,15.409227801592046,5.491385741967451
3re,3,"d=200, n_i=5",Di-Oracle,Empirical,4.240415808242515,0,0,1.032473455609413,0.3491254597740694,2,2,0,0,0,0,0,0,0.20618333333333333,0.15387500000000004,0.15390000000000004,0.45262649068069866,9.3684658223724675,2.957313557932901
3re,3,"d=200, n_i=5",FACE-95,FPC,2.7352126329897657,0.910425,2.9625304247801347,0.8726034333962354,0.3491254597740694,2,2,0,0,0,0,0,0,0.176925,0.061075000000000004,0.06556666666666669,0.45262649068069866,6.042979563295815,2.4993978782324437
3re,3,"d=200, n_i=5",FACE-99,FPC,2.7352126329897657,0.910425,2.9625304247801347,0.7942960913906797,0.3491254597740694,2,2,0,0,0,0,0,0,0.22694999999999999,0.07930833333333334,0.093,0.45262649068069866,6.042979563295815,2.2751021707345402
3re,3,"d=200, n_i=5",Goldsmith-95,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,NA,NA,NA,0.45262649068069866,NA,NA
3re,3,"d=200, n_i=5",Goldsmith-99,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,NA,NA,NA,0.45262649068069866,NA,NA
3re,3,"d=200, n_i=5",HGAM-GS,Empirical,3.284887029008066,0.9467,2.6395300544181604,0.7592976267577354,0.3491254597740694,2,2,0,0,0,0,0,0,0.7536333333333334,0.6216333333333334,0.66605,0.45262649068069866,7.257390136551598,2.17485607394288
3re,3,"d=200, n_i=5",Local-GAM,Empirical,5.772001704324232,0.36405,1.1129258046595674,1.2547107073233066,0.3491254597740694,2,2,0,0,0,0,0,0,0.14734166666666668,0.06290833333333333,0.0641,0.45262649068069866,12.752240143178097,3.5938676833688135
3re,3,"d=200, n_i=5",Oracle-GP,Individual,0.45262649068069866,0.94725,0.47975314426288695,NA,0.3491254597740694,2,2,0,0,0,0,0,0,0.062491666666666675,2.5000000000000946e-5,3.333333333332966e-5,0.45262649068069866,1,NA
3re,3,"d=200, n_i=5",PACE-AIC-GCV,FPC,2.8730454812496,0.903525,3.437756079490005,0.8364314946146851,0.3491254597740694,2,2,0,0,0,0,0,0,0.6932,0.3125833333333333,0.31315000000000004,0.45262649068069866,6.34749741874115,2.3957905996198834
3re,3,"d=200, n_i=5",PACE-AIC-default,FPC,2.7937691672788967,0.889575,3.3656508697345835,0.839803155479209,0.3491254597740694,2,2,0,0,0,0,0,0,0.45115833333333333,0.04879999999999999,0.05091666666666666,0.45262649068069866,6.172350105000231,2.4054480473084756
3re,3,"d=200, n_i=5",PACE-BIC-GCV,FPC,2.8730454812496,0.903525,3.437756079490005,0.8364314946146851,0.3491254597740694,2,2,0,0,0,0,0,0,0.6922666666666667,0.309675,0.31023333333333336,0.45262649068069866,6.34749741874115,2.3957905996198834
3re,3,"d=200, n_i=5",PACE-BIC-default,FPC,2.7937691672788967,0.889575,3.3656508697345835,0.839803155479209,0.3491254597740694,2,2,0,0,0,0,0,0,0.42824166666666663,0.04425833333333333,0.04661666666666666,0.45262649068069866,6.172350105000231,2.4054480473084756
3re,3,"d=200, n_i=5",PACE-FVE95-GCV,FPC,3.162717260984412,0.723875,2.3981463810470443,0.9525332119855525,0.3491254597740694,2,2,0,0,0,0,0,0,0.63005,0.31085833333333335,0.3108666666666667,0.45262649068069866,6.987477149709125,2.7283407305842666
3re,3,"d=200, n_i=5",PACE-FVE95-default,FPC,2.966207806261505,0.82295,2.8635819666791713,0.9063574155621321,0.3491254597740694,2,2,0,0,0,0,0,0,0.42575833333333335,0.04873333333333332,0.049033333333333325,0.45262649068069866,6.55332347384411,2.5960794040877624
3re,3,"d=200, n_i=5",PACE-FVE99-GCV,FPC,2.8730454812496,0.903525,3.437756079490005,0.8364314946146851,0.3491254597740694,2,2,0,0,0,0,0,0,0.609325,0.25512500000000005,0.2551333333333333,0.45262649068069866,6.34749741874115,2.3957905996198834
3re,3,"d=200, n_i=5",PACE-FVE99-default,FPC,2.775654965352806,0.9457249999999999,3.7953078524817316,0.818419944992547,0.3491254597740694,2,2,0,0,0,0,0,0,0.44042499999999996,0.04603333333333333,0.04603333333333333,0.45262649068069866,6.132329906671033,2.3442001208453074
3re,3,"d=200, n_i=5",PACE-Oracle-GCV,FPC,2.8730454812496,0.903525,3.437756079490005,0.8364314946146851,0.3491254597740694,2,2,0,0,0,0,0,0,0.6231916666666667,0.26303333333333334,0.2752,0.45262649068069866,6.34749741874115,2.3957905996198834
3re,3,"d=200, n_i=5",PACE-Oracle-default,FPC,2.775654965352806,0.9457249999999999,3.7953078524817316,0.818419944992547,0.3491254597740694,2,2,0,0,0,0,0,0,0.42601666666666665,0.041441666666666654,0.04168333333333332,0.45262649068069866,6.132329906671033,2.3442001208453074
3re,3,"d=200, n_i=5",bayesFPCA-Oracle,FPC,1.1753906474255136,0.9634750000000001,1.4527337101066253,0.39719343169794397,0.3491254597740694,2,2,0,0,0,0,0,0,2.220375,2.116766666666667,3.7285166666666667,0.45262649068069866,2.5968224830540962,1.1376810844874532
3re,3,"d=200, n_i=5",bayesFPCA-PVE95-L15,FPC,3.4635422049207873,0.852875,4.3284375768010985,1.0935956434934286,0.3491254597740694,2,2,0,0,0,0,0,0,31.127166666666668,31.033391666666667,46.48278333333334,0.45262649068069866,7.652097869287355,3.132385831159751
3re,3,"d=200, n_i=5",bayesFPCA-PVE99-L15,FPC,3.4635422049207873,0.852875,4.3284375768010985,1.0935956434934286,0.3491254597740694,2,2,0,0,0,0,0,0,31.208225000000002,31.117416666666667,46.607883333333334,0.45262649068069866,7.652097869287355,3.132385831159751
3re,4,"d=500, n_i=2",AdaStruMM,FPC,2.8705603364427597,0.96286,3.0779873240257283,0.2305749276499363,0.199745310933806,2,2,0,0,0,0,0,0,4.241,0.11266666666666664,0.12376666666666664,2.734822681041039,1.0496330735965853,1.1543446330329477
3re,4,"d=500, n_i=2",Di-95,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,0,0,0.23439166666666666,0.15758333333333335,0.16110000000000005,2.734822681041039,NA,NA
3re,4,"d=500, n_i=2",Di-99,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,0,0,0.2313,0.15379166666666666,0.15404999999999996,2.734822681041039,NA,NA
3re,4,"d=500, n_i=2",Di-Oracle,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,0,0,0.229425,0.15255833333333335,0.15375,2.734822681041039,NA,NA
3re,4,"d=500, n_i=2",FACE-95,FPC,4.211777884898918,0.96121,5.337959699395494,1.1351759803249437,0.199745310933806,2,2,0,0,0,0,0,0,0.5339916666666666,0.207175,0.27999999999999997,2.734822681041039,1.5400551977635568,5.683117040485281
3re,4,"d=500, n_i=2",FACE-99,FPC,4.211777884898918,0.96121,5.337959699395494,1.0620183829916476,0.199745310933806,2,2,0,0,0,0,0,0,0.5548250000000001,0.20473333333333332,0.20578333333333335,2.734822681041039,1.5400551977635568,5.3168626488738555
3re,4,"d=500, n_i=2",Goldsmith-95,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,NA,NA,NA,2.734822681041039,NA,NA
3re,4,"d=500, n_i=2",Goldsmith-99,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,NA,NA,NA,2.734822681041039,NA,NA
3re,4,"d=500, n_i=2",HGAM-GS,Empirical,6.246015985463026,0.79701,4.33947998953332,1.2877539758218524,0.199745310933806,2,2,0,0,0,0,0,0,9.101216666666666,7.937716666666667,9.36115,2.734822681041039,2.283883349645694,6.446979755377606
3re,4,"d=500, n_i=2",Local-GAM,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,0,0,0.05145833333333334,5.50000000000006e-4,5.500000000000208e-4,2.734822681041039,NA,NA
3re,4,"d=500, n_i=2",Oracle-GP,Individual,2.734822681041039,0.95035,2.7054872377591495,NA,0.199745310933806,2,2,0,0,0,0,0,0,0.06755,1.6666666666657428e-5,1.6666666666657428e-5,2.734822681041039,1,NA
3re,4,"d=500, n_i=2",PACE-AIC-GCV,FPC,4.409046503466062,0.80477,4.146660507597693,1.0070114849202774,0.199745310933806,2,2,0,0,0,0,0,0,1.6712,0.27638333333333337,0.30578333333333335,2.734822681041039,1.612187339980562,5.041477470547446
3re,4,"d=500, n_i=2",PACE-AIC-default,FPC,4.2636515969465485,0.9000699999999999,5.318518030173625,1.0369882470483265,0.199745310933806,2,2,0,0,0,0,0,0,1.9635583333333333,0.20265833333333336,0.2026666666666667,2.734822681041039,1.5590230498320807,5.191552393397491
3re,4,"d=500, n_i=2",PACE-BIC-GCV,FPC,4.409046503466062,0.80477,4.146660507597693,1.0070114849202774,0.199745310933806,2,2,0,0,0,0,0,0,1.7463083333333334,0.30613333333333337,0.30663333333333337,2.734822681041039,1.612187339980562,5.041477470547446
3re,4,"d=500, n_i=2",PACE-BIC-default,FPC,4.2636515969465485,0.9000699999999999,5.318518030173625,1.0369882470483265,0.199745310933806,2,2,0,0,0,0,0,0,2.0689666666666664,0.20850000000000002,0.21408333333333338,2.734822681041039,1.5590230498320807,5.191552393397491
3re,4,"d=500, n_i=2",PACE-FVE95-GCV,FPC,4.385792428674535,0.87888,5.057897837562216,0.959490597747353,0.199745310933806,2,2,0,0,0,0,0,0,1.7309916666666667,0.16998333333333332,0.24408333333333332,2.734822681041039,1.6036843847605642,4.8035700726177275
3re,4,"d=500, n_i=2",PACE-FVE95-default,FPC,4.24293788969288,0.92914,6.041137341454272,1.0002833062245298,0.199745310933806,2,2,0,0,0,0,0,0,2.089758333333333,0.14127499999999998,0.19881666666666667,2.734822681041039,1.5514489912295744,5.007793682606225
3re,4,"d=500, n_i=2",PACE-FVE99-GCV,FPC,4.3475525326295585,0.9669,6.881824234507392,0.8260363999180506,0.199745310933806,2,2,0,0,0,0,0,0,2.5541,0.2713916666666667,0.27144999999999997,2.734822681041039,1.5897017977687011,4.135448266877176
3re,4,"d=500, n_i=2",PACE-FVE99-default,FPC,4.151902385295719,0.97879,7.859024795546758,0.972436713383049,0.199745310933806,2,2,0,0,0,0,0,0,2.4000916666666665,0.16134166666666666,0.16135000000000002,2.734822681041039,1.518161456711063,4.86838318675379
3re,4,"d=500, n_i=2",PACE-Oracle-GCV,FPC,4.3475525326295585,0.9669,6.881824234507392,0.8260363999180506,0.199745310933806,2,2,0,0,0,0,0,0,2.2456666666666667,0.23736666666666667,0.23738333333333334,2.734822681041039,1.5897017977687011,4.135448266877176
3re,4,"d=500, n_i=2",PACE-Oracle-default,FPC,4.151902385295719,0.97879,7.859024795546758,0.972436713383049,0.199745310933806,2,2,0,0,0,0,0,0,2.418383333333333,0.18019166666666664,0.18021666666666666,2.734822681041039,1.518161456711063,4.86838318675379
3re,4,"d=500, n_i=2",bayesFPCA-Oracle,FPC,3.5973346674714057,0.8402700000000001,3.0845220357659873,0.7595752212905889,0.199745310933806,2,2,0,0,0,0,0,0,1.9271583333333333,1.7554083333333332,2.3400166666666666,2.734822681041039,1.3153813197505158,3.802718660776503
3re,4,"d=500, n_i=2",bayesFPCA-PVE95-L15,FPC,4.8363765338264875,0.86486,5.388229545681261,1.179862295690515,0.18371177902330257,2,1,0,0,0,0,0.5,0,13.7544,13.595049999999999,13.595049999999999,2.734822681041039,1.7684424541870005,6.422355180289542
3re,4,"d=500, n_i=2",bayesFPCA-PVE99-L15,FPC,4.8363765338264875,0.86486,5.388229545681261,1.179862295690515,0.18371177902330257,2,1,0,0,0,0,0.5,0,14.471366666666666,14.299583333333334,14.299583333333334,2.734822681041039,1.7684424541870005,6.422355180289542
3re,5,"d=500, n_i=10",AdaStruMM,FPC,0.2297060793675332,0.9341299999999999,0.24344554063475587,0.1568150849959368,0.19610218264327117,2,2,0,0,0,0,0,0,4.708333333333334,0.36844166666666667,0.3753666666666666,0.2247278895668049,1.0221520782770865,0.7996600694710196
3re,5,"d=500, n_i=10",Di-95,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,NA,NA,NA,0.2247278895668049,NA,NA
3re,5,"d=500, n_i=10",Di-99,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,NA,NA,NA,0.2247278895668049,NA,NA
